매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,시간대_생활인구_수,평일_생활인구_평균,주말_생활인구_평균,집객시설_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,총_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
176967.7101,2021,발달상권,2120193,도산공원교차로,2,4,21,1184,596,6384,32,0,38,73,32,27,23,114,129391,,,19,,,,,,,,,102009,649217.0,94757.0,105165.0,105540.0,105843.0,102745.0,74305.0,60859.0,0.0,4.0,0.0,0.0,185023.0,44544.0,129860.0,173088.0,140776.0,77766.0,83183.0,0.0,3.0,0.0
159156.4573,2021,발달상권,2120194,언주역(차병원),2,4,43,2599,1764,12628,63,3,393,309,93,29,35,102,364976,,,67,,,,,,,,,214544,1710881.0,254872.0,271209.0,269937.0,269777.0,261524.0,201145.0,182416.0,1.0,3.0,0.0,0.0,242446.0,72387.0,372064.0,507478.0,346813.0,198883.0,213255.0,540228.0,7.0,1.0
180227.9891,2021,발달상권,2120195,성수대교남단,2,4,6,444,224,5611,9,3,24,22,20,5,22,26,160415,,,51,,,,,,,,,127198,959541.0,130814.0,142307.0,143586.0,146210.0,150584.0,137915.0,108125.0,0.0,8.0,0.0,0.0,126829.0,97592.0,221114.0,224805.0,173066.0,112310.0,130652.0,0.0,2.0,0.0
265402.7275,2021,발달상권,2120196,서울세관,2,4,15,1346,899,9687,25,0,13,20,10,26,21,41,146601,,,36,,,,,,,,,96860,698845.0,103259.0,112971.0,113536.0,113363.0,108933.0,77862.0,68923.0,4.0,5.0,0.0,0.0,185479.0,50635.0,133224.0,182140.0,153445.0,86390.0,93010.0,0.0,7.0,0.0
298462.0762,2021,발달상권,2120197,역삼역,2,4,138,6012,4306,58694,97,5,705,417,168,134,85,63,717910,,,172,,,,,,,,,451808,3422614.0,529963.0,594133.0,594377.0,588730.0,541459.0,308646.0,265307.0,2.0,25.0,0.0,0.0,562806.0,116656.0,792150.0,1029490.0,720031.0,406030.0,358257.0,2844394.0,7.0,1.0
167313.6627,2021,발달상권,2120198,구역삼세무서,2,4,36,7376,5072,11531,140,31,745,693,171,109,105,130,452431,,,33,,,,,,,,,281436,2093925.0,311923.0,328033.0,328711.0,326298.0,311660.0,245215.0,242084.0,2.0,3.0,0.0,0.0,291469.0,127079.0,469417.0,591575.0,408090.0,246686.0,251078.0,0.0,7.0,0.0
457500.6986,2021,발달상권,2120199,경복아파트교차로,2,4,15,996,641,3830,18,0,111,58,16,2,0,147,117241,,,10,,,,,,,,,57622,555489.0,81534.0,87185.0,87028.0,87165.0,83956.0,66275.0,62345.0,0.0,1.0,0.0,0.0,112742.0,34763.0,112701.0,155330.0,113110.0,68876.0,70708.0,0.0,4.0,0.0
236243.5771,2021,발달상권,2120200,학동사거리,2,4,33,976,565,9363,13,4,29,24,9,10,2,79,224786,,,78,,,,,,,,,166508,1270618.0,169995.0,193533.0,197107.0,199896.0,198962.0,176681.0,134443.0,1.0,4.0,0.0,0.0,266597.0,84514.0,303530.0,352898.0,248052.0,144698.0,136928.0,0.0,4.0,0.0
225330.3572,2021,발달상권,2120201,도곡1동,2,4,15,1880,1108,11559,48,1,195,147,111,35,59,48,210271,,,36,,,,,,,,,238514,987189.0,147943.0,152952.0,153387.0,150230.0,146327.0,120362.0,115990.0,0.0,5.0,0.0,0.0,169293.0,138906.0,159705.0,206685.0,196717.0,133454.0,151721.0,0.0,6.0,0.0
86661.65338,2021,발달상권,2120202,압구정로데오역(압구정로데오),2,4,36,1843,793,11735,15,0,10,3,4,0,26,534,346719,,,77,,,,,,,,,308245,2085925.0,281405.0,310120.0,314198.0,318903.0,328796.0,301594.0,230908.0,1.0,4.0,2.0,0.0,265701.0,179040.0,506970.0,509086.0,376457.0,246304.0,268067.0,839294.0,3.0,1.0
150971.4975,2021,발달상권,2120203,강남구청역,2,4,39,1522,920,7726,25,0,67,58,64,18,5,120,328571,,,88,,,,,,,,,252835,1645561.0,242333.0,263278.0,264546.0,263267.0,254170.0,189004.0,168965.0,2.0,5.0,0.0,0.0,173251.0,164712.0,330827.0,403836.0,339138.0,202622.0,204424.0,1445528.0,6.0,1.0
240530.1548,2021,발달상권,2120204,르네상스호텔사거리,2,4,21,1595,1127,41471,20,2,237,350,46,196,64,11,298191,,,30,,,,,,,,,226002,1370476.0,209027.0,229058.0,228451.0,227225.0,215662.0,139310.0,121744.0,1.0,7.0,0.0,1.0,160960.0,92983.0,260089.0,368204.0,296822.0,182491.0,169888.0,0.0,3.0,0.0
158815.2201,2021,발달상권,2120205,매봉역,2,4,20,1116,592,13950,24,19,72,14,40,61,30,18,114743,,,23,,,,,,,,,100898,561750.0,83644.0,89481.0,89075.0,89192.0,86362.0,64114.0,59883.0,1.0,1.0,0.0,0.0,122443.0,55742.0,87772.0,112384.0,109182.0,87752.0,108917.0,0.0,6.0,0.0
168444.792,2021,발달상권,2120206,개나리아파트,2,4,30,4039,2082,5280,54,5,191,181,83,59,17,334,237897,,,45,,,,,,,,,137135,1090631.0,163660.0,171110.0,171100.0,170922.0,164803.0,127691.0,121346.0,2.0,4.0,0.0,0.0,148412.0,153283.0,175037.0,237947.0,240740.0,138006.0,145618.0,0.0,8.0,0.0
195112.8152,2021,발달상권,2120207,선정릉역,2,4,39,6763,3891,12151,180,9,582,558,227,219,81,219,364142,,,72,,,,,,,,,352529,1721109.0,253590.0,267751.0,267863.0,266665.0,257552.0,208777.0,198912.0,4.0,4.0,0.0,0.0,323475.0,204672.0,311012.0,410091.0,350506.0,209607.0,235221.0,965159.0,10.0,1.0
205641.9894,2021,발달상권,2120208,청담사거리(청담동명품거리),2,4,41,3265,1913,10577,45,0,25,134,69,226,35,240,294087,,,93,,,,,,,,,378626,1467990.0,201018.0,220077.0,221735.0,223304.0,223164.0,204335.0,174358.0,5.0,7.0,0.0,0.0,331336.0,134125.0,269525.0,343451.0,287383.0,198420.0,235087.0,0.0,8.0,0.0
196105.6418,2021,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",2,4,23,1374,671,8984,20,12,39,78,9,9,57,251,112052,,,75,,,,,,,,,181271,562020.0,81897.0,86580.0,86814.0,87334.0,86028.0,70585.0,62781.0,4.0,5.0,0.0,0.0,134148.0,92432.0,72430.0,101388.0,113897.0,79772.0,102101.0,0.0,4.0,0.0
241260.642,2021,발달상권,2120210,선릉역,2,4,89,4780,3339,48780,93,19,556,843,113,106,55,3,982135,,,150,,,,,,,,,412526,4717980.0,707897.0,771410.0,770377.0,770386.0,735780.0,513140.0,448988.0,1.0,11.0,0.0,0.0,360433.0,567611.0,829640.0,1127675.0,958278.0,639079.0,595697.0,3438021.0,6.0,1.0
150868.7899,2021,발달상권,2120211,도성초등학교,2,4,9,1638,726,984,23,0,58,51,24,61,42,102,191283,,,27,,,,,,,,,77266,1029586.0,146820.0,149095.0,151315.0,150563.0,150536.0,147688.0,133567.0,0.0,1.0,0.0,0.0,72437.0,316654.0,125708.0,132863.0,200675.0,126793.0,126896.0,0.0,4.0,0.0
159049.3132,2021,발달상권,2120212,한티역,2,4,16,1481,682,713,20,0,26,71,37,24,8,113,172477,,,58,,,,,,,,,316012,1005907.0,139436.0,142071.0,142613.0,143122.0,145037.0,154369.0,139258.0,1.0,6.0,1.0,0.0,112734.0,340434.0,102126.0,99670.0,211249.0,128777.0,123650.0,647343.0,4.0,1.0
131587.6083,2021,발달상권,2120213,삼성중앙역,2,4,30,4094,2304,8472,89,7,401,251,118,44,34,222,332507,,,41,,,,,,,,,118046,1594737.0,233275.0,247664.0,250359.0,250676.0,241877.0,191118.0,179768.0,2.0,3.0,0.0,0.0,228925.0,125608.0,278923.0,402334.0,362290.0,207935.0,217646.0,348159.0,3.0,1.0
164587.6732,2021,발달상권,2120214,영동대교남단교차로,2,4,15,761,321,3990,8,0,0,16,0,0,0,212,57293,,,11,,,,,,,,,112279,273556.0,39839.0,42335.0,42746.0,42817.0,42058.0,34589.0,29173.0,0.0,1.0,0.0,0.0,89135.0,26469.0,40052.0,63335.0,55064.0,40940.0,47698.0,0.0,2.0,0.0
231542.6729,2021,발달상권,2120215,포스코사거리,2,4,66,3513,2227,61656,29,0,132,602,98,158,114,288,641031,,,92,,,,,,,,,338372,2982660.0,452913.0,496229.0,498540.0,496957.0,465990.0,299044.0,272988.0,0.0,17.0,0.0,0.0,318625.0,280837.0,534059.0,794007.0,678731.0,391292.0,303734.0,0.0,7.0,0.0
104592.9558,2021,발달상권,2120216,경기고교사거리(경기고교앞사거리),2,4,15,218,151,4934,1,0,0,0,0,0,0,12,45404,,,31,,,,,,,,,250468,205067.0,30052.0,31992.0,32438.0,32188.0,31569.0,25913.0,20915.0,0.0,4.0,0.0,0.0,71694.0,21948.0,28454.0,45213.0,40683.0,30323.0,38444.0,0.0,5.0,0.0
121844.1428,2021,발달상권,2120217,대치사거리,2,4,15,3789,2015,2779,102,18,265,227,248,99,49,73,270751,,,11,,,,,,,,,88526,1353626.0,195081.0,202444.0,202994.0,200944.0,195633.0,180782.0,175748.0,0.0,2.0,0.0,0.0,159410.0,364960.0,179983.0,211798.0,260533.0,177556.0,158795.0,0.0,5.0,0.0
106463.5888,2021,발달상권,2120218,코엑스,2,4,24,28,17,290,0,0,0,0,0,0,0,0,8687,,,22,,,,,,,,,104297,47457.0,6301.0,6842.0,7360.0,7621.0,7549.0,6378.0,5406.0,0.0,6.0,0.0,0.0,145396.0,3172.0,10123.0,13232.0,10493.0,5894.0,4543.0,0.0,3.0,0.0
147445.8874,2021,발달상권,2120219,은마아파트,2,4,36,1039,418,17161,14,0,2,17,21,20,5,119,168214,,,57,,,,,,,,,169583,989598.0,135183.0,134355.0,135317.0,135833.0,137930.0,161186.0,149795.0,0.0,6.0,0.0,0.0,149660.0,383389.0,107205.0,87072.0,170895.0,124582.0,116453.0,0.0,6.0,0.0
117687.3913,2021,발달상권,2120220,대치역,2,4,21,831,255,5578,3,0,0,0,0,0,0,212,85522,,,72,,,,,,,,,131147,493352.0,69393.0,70150.0,68283.0,70638.0,70685.0,76053.0,68147.0,1.0,8.0,0.0,0.0,163253.0,179391.0,42329.0,39304.0,95358.0,63335.0,73635.0,462420.0,5.0,1.0
184858.7548,2021,발달상권,2120221,봉은사역,2,4,18,693,489,19513,7,0,5,42,7,6,18,99,85159,,,33,,,,,,,,,441194,381528.0,56780.0,61234.0,61865.0,62031.0,59281.0,42337.0,38000.0,2.0,6.0,0.0,0.0,124925.0,45548.0,61081.0,88140.0,80487.0,49903.0,56369.0,788579.0,6.0,1.0
208701.7314,2021,발달상권,2120222,삼성역,2,4,48,746,508,43324,8,0,2,3,4,9,28,53,219483,,,88,,,,,,,,,825553,955425.0,147014.0,163750.0,165310.0,164631.0,153613.0,87887.0,73220.0,3.0,15.0,1.0,0.0,356336.0,87023.0,187990.0,263974.0,201305.0,116873.0,98258.0,2560848.0,12.0,1.0
95901.00543,2021,발달상권,2120223,휘문고교사거리,2,4,6,309,111,9166,9,0,0,9,13,11,10,40,50942,,,9,,,,,,,,,157331,224034.0,34449.0,38088.0,38192.0,37774.0,34873.0,21563.0,19097.0,0.0,0.0,0.0,0.0,133569.0,34082.0,35116.0,53723.0,47660.0,28204.0,25248.0,0.0,5.0,0.0
628890.1284,2021,발달상권,2120224,수서역,2,4,21,594,437,12418,0,0,0,0,0,0,0,0,47368,,,40,,,,,,,,,408017,215044.0,32754.0,33527.0,33399.0,33532.0,33389.0,25277.0,23168.0,0.0,3.0,0.0,0.0,60183.0,23321.0,22655.0,34756.0,36174.0,32120.0,66019.0,1548229.0,6.0,1.0
51757.28986,2021,전통시장,2130303,영동전통시장,2,4,3,1142,728,242,19,0,118,77,24,11,2,2,71530,,,5,,,,,,,,,0,385516.0,54876.0,57786.0,58498.0,59018.0,59587.0,51777.0,43974.0,0.0,0.0,0.0,0.0,39097.0,17660.0,88981.0,100046.0,74393.0,48746.0,55692.0,0.0,0.0,0.0
108712.5423,2021,전통시장,2130310,강남개포시장,2,4,9,112,83,298,0,0,0,0,0,0,0,0,39502,,,30,,,,,,,,,50085,205167.0,28998.0,29823.0,30016.0,29698.0,30275.0,29153.0,27201.0,0.0,3.0,0.0,0.0,25363.0,45890.0,21107.0,22353.0,36201.0,31997.0,47620.0,196144.0,2.0,1.0
386954.3759,2021,관광특구,1001496,강남 마이스 관광특구,2,4,12,29,18,15904,0,0,0,0,0,0,0,0,19499,,,34,,,,,,,,,254917,102294.0,13986.0,15268.0,16222.0,16676.0,16343.0,12935.0,10865.0,1.0,8.0,1.0,0.0,237891.0,6685.0,21900.0,28948.0,22434.0,12589.0,9738.0,0.0,5.0,0.0
102323.1833,2022,발달상권,2120223,휘문고교사거리,2,1,4,309,111,9166,9,0,0,9,13,11,10,40,46623,,,9,,,,,,,,,135669,206155.0,33335.0,32496.0,32631.0,35152.0,33859.0,20685.0,17996.0,0.0,0.0,0.0,0.0,133569.0,31600.0,32046.0,48311.0,44858.0,26340.0,23001.0,0.0,5.0,0.0
483681.71,2022,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",2,1,10,1374,671,8984,20,12,39,78,9,9,57,251,127171,,,75,,,,,,,,,163021,633714.0,93403.0,94351.0,95146.0,98377.0,97691.0,81785.0,72962.0,4.0,5.0,0.0,0.0,134148.0,107124.0,81416.0,110302.0,128227.0,91971.0,114672.0,0.0,4.0,0.0
499729.4631,2022,발달상권,2120210,선릉역,2,1,40,4780,3339,48780,93,19,556,843,113,106,55,3,966930,,,150,,,,,,,,,354649,4654833.0,722715.0,716615.0,721904.0,764703.0,748593.0,521154.0,459148.0,1.0,11.0,0.0,0.0,360433.0,562008.0,814414.0,1097135.0,956422.0,636710.0,588144.0,3030794.0,6.0,1.0
317205.3429,2022,발달상권,2120194,언주역(차병원),2,1,21,2599,1764,12628,63,3,393,309,93,29,35,102,358335,,,67,,,,,,,,,193226,1673923.0,255425.0,253937.0,256328.0,268860.0,264035.0,197173.0,178165.0,1.0,3.0,0.0,0.0,242446.0,75687.0,367472.0,490218.0,336326.0,194374.0,209847.0,495276.0,7.0,1.0
227852.9758,2022,발달상권,2120220,대치역,2,1,11,831,255,5578,3,0,0,0,0,0,0,212,90092,,,72,,,,,,,,,122277,523668.0,73229.0,72337.0,71693.0,75666.0,77047.0,82022.0,71676.0,1.0,8.0,0.0,0.0,163253.0,210601.0,39840.0,39783.0,95665.0,64178.0,73603.0,446798.0,5.0,1.0
309390.5272,2022,발달상권,2120201,도곡1동,2,1,9,1880,1108,11559,48,1,195,147,111,35,59,48,206341,,,36,,,,,,,,,217141,970366.0,145465.0,144584.0,145350.0,149421.0,147691.0,121212.0,116641.0,0.0,5.0,0.0,0.0,169293.0,140465.0,154854.0,201844.0,191612.0,130689.0,150900.0,0.0,6.0,0.0
470524.3742,2022,발달상권,2120187,신논현역,2,1,34,5512,3959,13076,62,2,347,225,71,46,10,114,533206,,,154,,,,,,,,,46688,2767171.0,401911.0,403361.0,405719.0,422683.0,432474.0,381002.0,320021.0,3.0,7.0,0.0,0.0,382392.0,222580.0,723910.0,715025.0,500847.0,295150.0,309659.0,1172393.0,3.0,1.0
539659.0726,2022,발달상권,2120208,청담사거리(청담동명품거리),2,1,15,3265,1913,10577,45,0,25,134,69,226,35,240,271146,,,93,,,,,,,,,352262,1349245.0,188121.0,196522.0,199131.0,206892.0,210828.0,187526.0,160223.0,5.0,7.0,0.0,0.0,331336.0,124044.0,244408.0,313210.0,267456.0,185047.0,215078.0,0.0,8.0,0.0
208392.5873,2022,발달상권,2120216,경기고교사거리(경기고교앞사거리),2,1,7,218,151,4934,1,0,0,0,0,0,0,12,42902,,,31,,,,,,,,,220132,192922.0,29142.0,29167.0,29305.0,30895.0,30615.0,24145.0,19654.0,0.0,4.0,0.0,0.0,71694.0,20667.0,27227.0,41760.0,38822.0,28787.0,35657.0,0.0,5.0,0.0
294180.2949,2022,발달상권,2120221,봉은사역,2,1,11,693,489,19513,7,0,5,42,7,6,18,99,77571,,,33,,,,,,,,,288566,350493.0,54766.0,54207.0,53753.0,57320.0,55648.0,39424.0,35373.0,2.0,6.0,0.0,0.0,124925.0,43370.0,54895.0,79038.0,74759.0,47278.0,51149.0,704291.0,6.0,1.0
128837.5583,2022,발달상권,2120202,압구정로데오역(압구정로데오),2,1,20,1843,793,11735,15,0,10,3,4,0,26,534,327983,,,77,,,,,,,,,179081,1952805.0,272060.0,283490.0,286030.0,304904.0,314651.0,277950.0,213720.0,1.0,4.0,2.0,0.0,265701.0,170157.0,457755.0,465943.0,359481.0,236528.0,262941.0,780406.0,3.0,1.0
262502.85,2022,발달상권,2120212,한티역,2,1,10,1481,682,713,20,0,26,71,37,24,8,113,179860,,,58,,,,,,,,,175480,1042248.0,142415.0,144148.0,148215.0,149913.0,151250.0,160823.0,145485.0,1.0,6.0,1.0,0.0,112734.0,376270.0,98419.0,101458.0,216062.0,128986.0,121053.0,615262.0,4.0,1.0
382052.4261,2022,발달상권,2120200,학동사거리,2,1,17,976,565,9363,13,4,29,24,9,10,2,79,208943,,,78,,,,,,,,,152067,1171034.0,161997.0,173182.0,176241.0,187828.0,190235.0,160946.0,120605.0,1.0,4.0,0.0,0.0,266597.0,79891.0,277282.0,321572.0,229411.0,135096.0,127781.0,0.0,4.0,0.0
926471.1492,2022,발달상권,2120199,경복아파트교차로,2,1,7,996,641,3830,18,0,111,58,16,2,0,147,117193,,,10,,,,,,,,,50801,553444.0,83623.0,83389.0,84061.0,87971.0,85734.0,66405.0,62261.0,0.0,1.0,0.0,0.0,112742.0,37255.0,114199.0,151984.0,112807.0,67737.0,69464.0,0.0,4.0,0.0
247860.7556,2022,전통시장,2130310,강남개포시장,2,1,4,112,83,298,0,0,0,0,0,0,0,0,40548,,,30,,,,,,,,,44752,211820.0,29637.0,30054.0,30929.0,30781.0,31410.0,30451.0,28559.0,0.0,3.0,0.0,0.0,25363.0,46318.0,21102.0,23708.0,37019.0,34027.0,49645.0,168107.0,2.0,1.0
428649.0222,2022,발달상권,2120215,포스코사거리,2,1,32,3513,2227,61656,29,0,132,602,98,158,114,288,633000,,,92,,,,,,,,,308809,2958213.0,471871.0,462415.0,465707.0,496911.0,480904.0,301905.0,278500.0,0.0,17.0,0.0,0.0,318625.0,322194.0,506015.0,766330.0,674764.0,384727.0,304183.0,0.0,7.0,0.0
421210.835,2022,발달상권,2120219,은마아파트,2,1,13,1039,418,17161,14,0,2,17,21,20,5,119,190066,,,57,,,,,,,,,170768,1098958.0,147739.0,146622.0,149629.0,153362.0,155576.0,179577.0,166454.0,0.0,6.0,0.0,0.0,149660.0,492706.0,97331.0,86972.0,177171.0,128263.0,116515.0,0.0,6.0,0.0
437930.2778,2022,발달상권,2120206,개나리아파트,2,1,11,4039,2082,5280,54,5,191,181,83,59,17,334,243546,,,45,,,,,,,,,124040,1111630.0,169304.0,168005.0,169222.0,175522.0,171509.0,133139.0,124932.0,2.0,4.0,0.0,0.0,148412.0,159227.0,174652.0,240316.0,246854.0,142447.0,148135.0,0.0,8.0,0.0
262434.4436,2022,발달상권,2120213,삼성중앙역,2,1,13,4094,2304,8472,89,7,401,251,118,44,34,222,348204,,,41,,,,,,,,,63165,1659343.0,249849.0,246827.0,250811.0,262284.0,257967.0,200929.0,190678.0,2.0,3.0,0.0,0.0,228925.0,140896.0,289330.0,419636.0,370213.0,215873.0,223396.0,313818.0,3.0,1.0
220803.2778,2022,발달상권,2120218,코엑스,2,1,10,28,17,290,0,0,0,0,0,0,0,0,7854,,,22,,,,,,,,,86793,42425.0,6047.0,6118.0,6304.0,6842.0,6818.0,5499.0,4800.0,0.0,6.0,0.0,0.0,145396.0,2902.0,8946.0,11532.0,9556.0,5350.0,4139.0,0.0,3.0,0.0
202557.7704,2022,발달상권,2120211,도성초등학교,2,1,6,1638,726,984,23,0,58,51,24,61,42,102,190772,,,27,,,,,,,,,48259,1024497.0,144532.0,145031.0,148259.0,151256.0,151202.0,149328.0,134887.0,0.0,1.0,0.0,0.0,72437.0,316620.0,120004.0,128927.0,204685.0,127544.0,126717.0,0.0,4.0,0.0
355590.0241,2022,관광특구,1001496,강남 마이스 관광특구,2,1,12,29,18,15904,0,0,0,0,0,0,0,0,17913,,,34,,,,,,,,,216839,92815.0,13648.0,13721.0,14053.0,15264.0,15081.0,11312.0,9736.0,1.0,8.0,1.0,0.0,237891.0,6348.0,19683.0,25607.0,20687.0,11541.0,8949.0,0.0,5.0,0.0
134001.3244,2022,발달상권,2120195,성수대교남단,2,1,10,444,224,5611,9,3,24,22,20,5,22,26,149971,,,51,,,,,,,,,80182,887365.0,124796.0,128716.0,129454.0,138141.0,142203.0,125074.0,98980.0,0.0,8.0,0.0,0.0,126829.0,90844.0,198016.0,204371.0,163294.0,105705.0,125135.0,0.0,2.0,0.0
294459.2714,2022,발달상권,2120186,가로수길,2,1,14,3152,1777,6518,62,0,154,140,109,74,49,97,342832,,,42,,,,,,,,,111881,1977135.0,284373.0,284850.0,288722.0,300683.0,308841.0,274353.0,235313.0,2.0,4.0,0.0,0.0,256687.0,212675.0,462621.0,456964.0,352892.0,224746.0,267239.0,0.0,2.0,0.0
512841.2159,2022,발달상권,2120196,서울세관,2,1,7,1346,899,9687,25,0,13,20,10,26,21,41,149306,,,36,,,,,,,,,82600,707571.0,109251.0,108322.0,109486.0,116250.0,113561.0,79722.0,70981.0,4.0,5.0,0.0,0.0,185479.0,56505.0,130331.0,181853.0,155354.0,88619.0,94910.0,0.0,7.0,0.0
438446.0497,2022,발달상권,2120185,논현역,2,1,21,3768,2428,12764,53,3,259,407,162,59,24,77,505278,,,105,,,,,,,,,76471,2481951.0,374953.0,371870.0,374699.0,390267.0,391340.0,307013.0,271808.0,1.0,7.0,0.0,0.0,321182.0,146264.0,520120.0,630735.0,489265.0,332916.0,362653.0,977120.0,3.0,1.0
633408.6844,2022,발달상권,2120197,역삼역,2,1,59,6012,4306,58694,97,5,705,417,168,134,85,63,711242,,,172,,,,,,,,,406199,3369883.0,552067.0,544849.0,543511.0,587693.0,558325.0,313929.0,269508.0,2.0,25.0,0.0,0.0,562806.0,135778.0,772836.0,1012826.0,711849.0,395587.0,341009.0,2571077.0,7.0,1.0
686601.3861,2022,발달상권,2120191,학동역,2,1,20,4394,2961,13862,84,8,477,648,67,27,23,161,369888,,,65,,,,,,,,,296721,1728336.0,265082.0,261463.0,266220.0,280114.0,273510.0,200000.0,181946.0,4.0,6.0,0.0,0.0,366286.0,112225.0,374754.0,458209.0,347854.0,210005.0,225288.0,1292150.0,6.0,1.0
638746.5468,2022,발달상권,2120190,강남을지병원,2,1,14,2274,1334,11703,46,0,139,238,38,36,33,39,307977,,,72,,,,,,,,,218023,1531754.0,230811.0,230429.0,232290.0,247124.0,247862.0,184020.0,159218.0,0.0,3.0,0.0,0.0,295195.0,122633.0,318579.0,402278.0,309863.0,180793.0,197609.0,0.0,6.0,0.0
916399.7282,2022,발달상권,2120224,수서역,2,1,13,594,437,12418,0,0,0,0,0,0,0,0,44748,,,40,,,,,,,,,196262,206519.0,31743.0,31338.0,31377.0,32294.0,32295.0,24865.0,22606.0,0.0,3.0,0.0,0.0,60183.0,21549.0,21981.0,32876.0,34648.0,30550.0,64915.0,1343698.0,6.0,1.0
306382.12,2022,발달상권,2120222,삼성역,2,1,30,746,508,43324,8,0,2,3,4,9,28,53,204287,,,88,,,,,,,,,628766,890770.0,146270.0,143399.0,143467.0,155943.0,149197.0,83404.0,69091.0,3.0,15.0,1.0,0.0,356336.0,82400.0,176106.0,240708.0,190791.0,109670.0,91097.0,2237753.0,12.0,1.0
346240.9704,2022,발달상권,2120205,매봉역,2,1,9,1116,592,13950,24,19,72,14,40,61,30,18,116719,,,23,,,,,,,,,92038,562232.0,85915.0,85878.0,85591.0,90338.0,88659.0,65110.0,60739.0,1.0,1.0,0.0,0.0,122443.0,53598.0,90157.0,110501.0,108194.0,88293.0,111493.0,0.0,5.0,0.0
342525.1852,2022,발달상권,2120214,영동대교남단교차로,2,1,6,761,321,3990,8,0,0,16,0,0,0,212,53293,,,11,,,,,,,,,52560,252241.0,37922.0,37975.0,38077.0,40257.0,40060.0,31612.0,26340.0,0.0,1.0,0.0,0.0,89135.0,24980.0,36973.0,57451.0,52049.0,38110.0,42678.0,0.0,2.0,0.0
39538.14444,2022,전통시장,2130303,영동전통시장,2,1,3,1142,728,242,19,0,118,77,24,11,2,2,68503,,,5,,,,,,,,,0,362410.0,52818.0,53081.0,53408.0,56046.0,56738.0,48574.0,41745.0,0.0,0.0,0.0,0.0,39097.0,18755.0,80492.0,91098.0,70336.0,47483.0,54245.0,0.0,0.0,0.0
297013.9977,2022,발달상권,2120203,강남구청역,2,1,19,1522,920,7726,25,0,67,58,64,18,5,120,313642,,,88,,,,,,,,,224412,1562580.0,239233.0,238934.0,241997.0,254633.0,249617.0,179767.0,158399.0,2.0,5.0,0.0,0.0,173251.0,158903.0,305565.0,380468.0,323565.0,197740.0,196339.0,1306202.0,6.0,1.0
256973.1681,2022,발달상권,2120217,대치사거리,2,1,8,3789,2015,2779,102,18,265,227,248,99,49,73,281402,,,11,,,,,,,,,85138,1401808.0,203805.0,202984.0,204958.0,211126.0,210219.0,188777.0,179940.0,0.0,2.0,0.0,0.0,159410.0,444446.0,172815.0,200860.0,257650.0,174137.0,151902.0,0.0,5.0,0.0
428593.1278,2022,발달상권,2120193,도산공원교차로,2,1,8,1184,596,6384,32,0,38,73,32,27,23,114,124457,,,19,,,,,,,,,92735,621908.0,94656.0,95462.0,95698.0,102691.0,102633.0,71958.0,58812.0,0.0,4.0,0.0,0.0,185023.0,43132.0,123151.0,164645.0,135738.0,76463.0,78777.0,0.0,3.0,0.0
367455.2871,2022,발달상권,2120207,선정릉역,2,1,19,6763,3891,12151,180,9,582,558,227,219,81,219,356353,,,72,,,,,,,,,175632,1684683.0,252810.0,251705.0,254077.0,262478.0,258681.0,207999.0,196932.0,4.0,4.0,0.0,0.0,323475.0,205400.0,300937.0,397174.0,352419.0,205227.0,223523.0,863922.0,10.0,1.0
609007.7644,2022,발달상권,2120192,뱅뱅사거리,2,1,25,6735,4796,27462,47,9,360,567,59,86,37,314,355124,,,87,,,,,,,,,99117,1645142.0,256443.0,253446.0,254753.0,268008.0,260523.0,181999.0,169971.0,2.0,13.0,0.0,1.0,317599.0,143174.0,320835.0,436676.0,340429.0,204732.0,199297.0,0.0,3.0,0.0
345371.2583,2022,발달상권,2120188,압구정역,2,1,16,1129,598,8579,20,1,53,30,14,8,17,98,354945,,,213,,,,,,,,,373316,1913075.0,280167.0,281901.0,280727.0,300452.0,311074.0,253318.0,205433.0,0.0,14.0,1.0,0.0,251745.0,279352.0,325353.0,392056.0,367277.0,253977.0,295059.0,1384590.0,6.0,1.0
